transaction_id,customer_id,amount,time_of_day,point_of_transaction,country,flagged_transaction
4302,899,44,0,Amusement Park,South Africa,not_fraud
4303,426,14,4,Fitness Center,Singapore,not_fraud
4304,275,58,23,Bar,Germany,not_fraud
4305,713,30,16,Retail Store,Mexico,not_fraud
4306,284,106,17,Museum,Spain,not_fraud
4307,980,38,6,Amusement Park,Switzerland,not_fraud
4308,173,1020,15,Amusement Park,Canada,not_fraud
4309,327,20,7,Online,Russia,fraud
4310,718,83,11,Amusement Park,Netherlands,not_fraud
4311,63,25,13,Retail Store,Singapore,not_fraud
4312,73,82,18,ATM,Singapore,fraud
4313,763,21,10,Hotel,Singapore,not_fraud
4314,636,29,11,Gas Station,Sweden,not_fraud
4315,375,41,12,Bar,Mexico,not_fraud
4316,633,153,7,Bar,Mexico,not_fraud
4317,508,144,0,Retail Store,Australia,not_fraud
4318,787,21,8,Bar,Sweden,not_fraud
4319,943,32,1,Fitness Center,USA,not_fraud
4320,398,18,13,Retail Store,Italy,not_fraud
4321,120,45,12,Bar,China,not_fraud
4322,934,40,15,Restaurant,Russia,not_fraud
4323,437,125,1,Supermarket,Australia,not_fraud
4324,829,142,3,Gas Station,Switzerland,not_fraud
4325,676,34,11,Restaurant,Spain,not_fraud
4326,936,43,15,Online,New Zealand,not_fraud
4327,465,123,9,Fitness Center,United Kingdom,not_fraud
4328,286,92,2,Bar,India,not_fraud
4329,265,10,3,Hotel,Singapore,not_fraud
4330,320,1029,5,Restaurant,France,fraud
4331,673,37,22,Hotel,France,not_fraud
4332,376,23,4,Restaurant,South Africa,not_fraud
4333,820,21,17,Restaurant,Japan,not_fraud
4334,89,11,2,Supermarket,China,not_fraud
4335,654,61,9,Gas Station,USA,not_fraud
4336,203,25,10,ATM,Brazil,fraud
4337,821,12,18,Hotel,Singapore,not_fraud
4338,739,23,13,Museum,Brazil,not_fraud
4339,955,90,20,Retail Store,USA,not_fraud
4340,334,105,10,Online,France,fraud
4341,222,42,20,ATM,Italy,fraud
4342,41,36,3,Fitness Center,France,not_fraud
4343,708,200,23,Amusement Park,China,not_fraud
4344,68,21,21,Bar,United Kingdom,not_fraud
4345,988,22,5,Fitness Center,Russia,not_fraud
4346,776,27,16,Supermarket,Australia,not_fraud
4347,514,19,21,Fitness Center,Sweden,not_fraud
4348,873,33,18,Gas Station,Italy,not_fraud
4349,637,130,12,ATM,Sweden,fraud
4350,622,57,21,Bar,New Zealand,not_fraud
4351,598,36,9,Restaurant,Russia,not_fraud
4352,937,146,10,Bar,Switzerland,not_fraud
4353,632,12,5,Gas Station,Netherlands,not_fraud
4354,127,21,1,Bar,Australia,not_fraud
4355,255,51,0,Gas Station,Italy,not_fraud
4356,695,57,10,Online,Switzerland,fraud
4357,16,1012,15,Museum,France,not_fraud
4358,477,35,2,Museum,Germany,not_fraud
4359,62,62,4,Fitness Center,South Africa,not_fraud
4360,881,69,14,Cinema,Sweden,not_fraud
4361,432,60,14,Cinema,Japan,not_fraud
4362,670,29,3,Hotel,China,not_fraud
4363,268,14,22,Retail Store,Sweden,not_fraud
4364,35,37,3,ATM,China,fraud
4365,779,16,7,Gas Station,Russia,not_fraud
4366,576,157,6,Museum,United Kingdom,not_fraud
4367,494,42,16,ATM,Singapore,fraud
4368,562,29,14,Fitness Center,Russia,not_fraud
4369,469,82,4,Hotel,Switzerland,not_fraud
4370,767,44,12,Cinema,Mexico,not_fraud
4371,661,28,3,Retail Store,Canada,not_fraud
4372,325,93,21,Gas Station,Sweden,not_fraud
4373,304,110,16,Fitness Center,Australia,not_fraud
4374,276,65,21,Gas Station,Japan,not_fraud
4375,869,12,16,Gas Station,Mexico,not_fraud
4376,963,51,13,ATM,Spain,fraud
4377,684,82,13,Retail Store,New Zealand,not_fraud
4378,929,17,16,ATM,New Zealand,fraud
4379,201,22,7,Bar,Sweden,not_fraud
4380,445,117,1,Supermarket,Italy,not_fraud
4381,905,11,12,Hotel,USA,fraud
4382,324,79,21,Retail Store,India,not_fraud
4383,35,42,15,Amusement Park,Australia,not_fraud
4384,977,39,15,Amusement Park,France,not_fraud
4385,482,10,5,Online,Australia,fraud
4386,728,95,21,Restaurant,USA,not_fraud
4387,480,32,23,Online,Australia,fraud
4388,65,48,3,Amusement Park,Japan,not_fraud
4389,8,66,2,Cinema,India,not_fraud
4390,301,70,5,Museum,Brazil,not_fraud
4391,343,166,3,ATM,South Africa,fraud
4392,431,47,17,Supermarket,Spain,not_fraud
4393,424,35,5,ATM,Japan,fraud
4394,332,163,4,Restaurant,India,not_fraud
4395,438,61,8,Hotel,Mexico,not_fraud
4396,588,27,10,Online,USA,fraud
4397,174,16,5,Cinema,South Africa,not_fraud
4398,559,102,15,Hotel,Canada,not_fraud
4399,527,32,18,Amusement Park,South Africa,not_fraud
4400,873,64,10,Gas Station,Switzerland,not_fraud
4401,659,41,20,Museum,Netherlands,not_fraud
4402,26,21,14,Fitness Center,Japan,not_fraud
4403,820,56,23,Fitness Center,France,not_fraud
4404,605,13,8,Amusement Park,Brazil,not_fraud
4405,406,36,23,Amusement Park,Singapore,not_fraud
4406,232,49,18,Hotel,Germany,fraud
4407,533,38,18,ATM,Singapore,fraud
4408,819,79,23,Cinema,Italy,not_fraud
4409,550,97,8,Cinema,Switzerland,not_fraud
4410,788,83,22,Fitness Center,India,not_fraud
4411,505,1011,3,Hotel,USA,fraud
4412,669,20,9,Gas Station,Australia,not_fraud
4413,179,48,8,Cinema,Brazil,not_fraud
4414,132,146,18,Fitness Center,Mexico,fraud
4415,823,100,14,ATM,Italy,fraud
4416,455,102,18,Gas Station,Netherlands,not_fraud
4417,348,28,1,Hotel,USA,not_fraud
4418,540,38,9,ATM,Japan,fraud
4419,772,41,18,Online,Canada,fraud
4420,406,18,16,Restaurant,Canada,not_fraud
4421,76,11,19,Museum,France,not_fraud
4422,941,156,23,Online,Canada,fraud
4423,579,23,20,Supermarket,Japan,not_fraud
4424,854,23,1,Amusement Park,Mexico,not_fraud
4425,492,14,18,Fitness Center,Sweden,not_fraud
4426,194,141,16,Fitness Center,Spain,not_fraud
4427,984,53,17,Supermarket,New Zealand,not_fraud
4428,162,64,16,Fitness Center,Sweden,not_fraud
4429,347,131,1,Online,China,fraud
4430,951,31,18,Cinema,Italy,not_fraud
4431,361,58,0,Bar,Mexico,not_fraud
4432,769,11,10,ATM,USA,fraud
4433,584,20,9,Hotel,United Kingdom,not_fraud
4434,87,98,4,Retail Store,Spain,not_fraud
4435,934,82,15,Museum,India,not_fraud
4436,262,31,23,Restaurant,India,not_fraud
4437,214,1033,4,Bar,Singapore,fraud
4438,665,48,23,Retail Store,Canada,not_fraud
4439,722,10,22,ATM,Australia,fraud
4440,913,23,11,Fitness Center,India,not_fraud
4441,573,21,3,Amusement Park,United Kingdom,not_fraud
4442,780,24,22,Fitness Center,India,not_fraud
4443,262,91,5,Gas Station,Spain,not_fraud
4444,730,26,18,Retail Store,Japan,not_fraud
4445,283,20,8,Hotel,China,not_fraud
4446,648,45,11,Supermarket,India,not_fraud
4447,467,110,14,ATM,USA,fraud
4448,380,23,15,Cinema,Netherlands,not_fraud
4449,362,14,12,Restaurant,Italy,not_fraud
4450,449,32,20,ATM,Mexico,fraud
4451,441,78,23,Gas Station,Spain,not_fraud
4452,93,50,6,Hotel,USA,not_fraud
4453,621,94,22,Cinema,Sweden,not_fraud
4454,753,170,19,Supermarket,Japan,not_fraud
4455,867,88,3,Hotel,Germany,not_fraud
4456,424,56,10,Retail Store,France,not_fraud
4457,142,43,7,Museum,Germany,not_fraud
4458,291,12,5,Fitness Center,Sweden,not_fraud
4459,432,217,9,Cinema,Australia,fraud
4460,749,34,6,Online,Mexico,fraud
4461,852,18,6,Hotel,Canada,not_fraud
4462,824,64,3,Bar,Russia,not_fraud
4463,689,26,2,Fitness Center,India,fraud
4464,653,1054,23,Fitness Center,Sweden,not_fraud
4465,701,54,6,Museum,USA,not_fraud
4466,998,39,3,Online,Brazil,fraud
4467,49,100,12,Fitness Center,Canada,not_fraud
4468,302,25,19,Bar,Sweden,not_fraud
4469,881,39,16,Amusement Park,USA,not_fraud
4470,190,48,6,Restaurant,Netherlands,not_fraud
4471,136,64,16,Gas Station,France,not_fraud
4472,555,86,3,Supermarket,Singapore,not_fraud
4473,404,35,10,Retail Store,India,not_fraud
4474,892,61,2,Restaurant,Australia,not_fraud
4475,865,18,10,Museum,Switzerland,not_fraud
4476,602,144,2,Online,China,fraud
4477,807,34,11,Retail Store,Switzerland,not_fraud
4478,341,75,0,Retail Store,India,not_fraud
4479,757,11,3,Restaurant,Australia,not_fraud
4480,945,21,13,Fitness Center,Singapore,not_fraud
4481,704,43,0,ATM,Italy,fraud
4482,318,115,13,Retail Store,USA,not_fraud
4483,618,47,12,Museum,United Kingdom,not_fraud
4484,363,142,12,Museum,France,not_fraud
4485,822,43,23,Online,Singapore,fraud
4486,382,43,14,Amusement Park,Italy,not_fraud
4487,233,16,16,Bar,Sweden,not_fraud
4488,777,91,11,Amusement Park,South Africa,not_fraud
4489,344,24,21,Supermarket,South Africa,not_fraud
4490,549,124,22,Fitness Center,Singapore,not_fraud
4491,817,130,13,Online,Singapore,fraud
4492,553,153,11,ATM,New Zealand,fraud
4493,529,46,17,Restaurant,Singapore,not_fraud
4494,856,66,3,Supermarket,Brazil,not_fraud
4495,789,85,13,Fitness Center,Japan,not_fraud
4496,819,1017,18,Hotel,USA,not_fraud
4497,571,55,12,Online,Mexico,fraud
4498,935,11,22,Restaurant,Sweden,not_fraud
4499,183,44,17,Restaurant,Germany,not_fraud
4500,41,18,10,Fitness Center,South Africa,not_fraud
4501,551,20,5,Bar,Canada,not_fraud
4502,397,32,8,Bar,Canada,not_fraud
4503,704,38,11,Cinema,Russia,not_fraud
4504,779,58,18,Amusement Park,Netherlands,not_fraud
4505,494,13,13,Bar,Singapore,not_fraud
4506,659,45,14,ATM,Spain,fraud
4507,907,20,10,Museum,USA,not_fraud
4508,333,52,5,Cinema,Russia,not_fraud
4509,127,60,13,Cinema,Canada,not_fraud
4510,558,50,2,Fitness Center,Japan,not_fraud
4511,557,77,18,Amusement Park,Sweden,not_fraud
4512,1,30,19,Amusement Park,USA,not_fraud
4513,168,82,10,Fitness Center,Japan,not_fraud
4514,620,38,23,Retail Store,Mexico,not_fraud
4515,19,43,16,Supermarket,Spain,not_fraud
4516,332,62,16,Hotel,New Zealand,not_fraud
4517,584,10,22,Gas Station,Singapore,not_fraud
4518,456,63,2,Museum,Germany,not_fraud
4519,957,58,13,Amusement Park,USA,not_fraud
4520,109,1028,6,Cinema,Russia,fraud
4521,268,14,18,Fitness Center,United Kingdom,not_fraud
4522,445,14,2,Gas Station,New Zealand,not_fraud
4523,240,138,1,Cinema,Australia,not_fraud
4524,929,68,16,Hotel,Australia,not_fraud
4525,301,16,8,Gas Station,Japan,not_fraud
4526,602,32,21,Retail Store,Brazil,not_fraud
4527,103,54,5,Museum,Spain,not_fraud
4528,988,100,23,Bar,Netherlands,not_fraud
4529,250,12,20,Amusement Park,Australia,not_fraud
4530,453,23,8,Hotel,France,not_fraud
4531,520,120,4,ATM,China,fraud
4532,153,10,1,Restaurant,Singapore,not_fraud
4533,859,21,21,Restaurant,China,not_fraud
4534,174,169,14,Fitness Center,USA,not_fraud
4535,343,57,8,Online,Singapore,fraud
4536,670,25,18,Fitness Center,Brazil,not_fraud
4537,431,1013,9,Fitness Center,Brazil,not_fraud
4538,727,11,3,Fitness Center,Australia,not_fraud
4539,689,24,9,Supermarket,Brazil,not_fraud
4540,687,116,7,Fitness Center,Netherlands,not_fraud
4541,852,36,21,Restaurant,South Africa,not_fraud
4542,850,73,12,Online,Australia,fraud
4543,658,135,6,ATM,Germany,fraud
4544,962,36,6,Fitness Center,Spain,not_fraud
4545,324,20,3,Online,Spain,fraud
4546,990,46,14,Hotel,South Africa,not_fraud
4547,673,129,11,Online,New Zealand,fraud
4548,639,91,15,Gas Station,Brazil,not_fraud
4549,420,13,5,Retail Store,Singapore,not_fraud
4550,594,68,8,Museum,Singapore,not_fraud
4551,485,52,2,Bar,Mexico,not_fraud
4552,659,129,7,Museum,Italy,not_fraud
4553,751,16,6,Cinema,Spain,not_fraud
4554,412,48,3,Fitness Center,South Africa,not_fraud
4555,936,115,12,Hotel,France,not_fraud
4556,84,36,18,Bar,Russia,not_fraud
4557,113,1042,6,Hotel,France,fraud
4558,737,13,9,Supermarket,Sweden,not_fraud
4559,332,26,11,Museum,United Kingdom,not_fraud
4560,378,29,2,Bar,Netherlands,not_fraud
4561,755,1155,23,Amusement Park,Switzerland,not_fraud
4562,655,26,11,Amusement Park,Singapore,not_fraud
4563,41,40,18,ATM,Netherlands,fraud
4564,935,65,14,Bar,USA,not_fraud
4565,770,18,7,ATM,Australia,fraud
4566,959,43,11,Hotel,Mexico,not_fraud
4567,797,77,19,Cinema,Brazil,not_fraud
4568,105,110,5,Fitness Center,New Zealand,not_fraud
4569,202,59,9,Online,Spain,fraud
4570,450,65,1,Retail Store,New Zealand,not_fraud
4571,819,16,23,Online,United Kingdom,fraud
4572,843,155,12,Restaurant,United Kingdom,not_fraud
4573,973,17,6,Amusement Park,Singapore,not_fraud
4574,266,84,7,Museum,Netherlands,not_fraud
4575,910,25,22,Cinema,South Africa,not_fraud
4576,210,145,15,Museum,Sweden,not_fraud
4577,563,73,10,Gas Station,Australia,not_fraud
4578,118,80,3,Retail Store,Netherlands,not_fraud
4579,713,22,16,Online,Canada,fraud
4580,377,39,15,Museum,Sweden,not_fraud
4581,551,58,18,Cinema,South Africa,not_fraud
4582,540,83,22,Cinema,New Zealand,not_fraud
4583,771,15,10,Restaurant,South Africa,not_fraud
4584,84,173,6,Restaurant,Germany,not_fraud
4585,454,120,12,Fitness Center,India,not_fraud
4586,667,1025,18,Online,Singapore,fraud
4587,629,96,16,Amusement Park,China,not_fraud
4588,514,46,21,Gas Station,Japan,not_fraud
4589,605,40,12,Online,Australia,fraud
4590,678,28,11,Cinema,Netherlands,not_fraud
4591,387,53,6,Gas Station,United Kingdom,not_fraud
4592,912,75,0,Cinema,United Kingdom,not_fraud
4593,350,36,0,Cinema,China,not_fraud
4594,296,1059,19,Hotel,Netherlands,not_fraud
4595,258,70,22,Amusement Park,France,not_fraud
4596,81,72,13,Hotel,Italy,not_fraud
4597,937,12,14,Gas Station,South Africa,not_fraud
4598,268,108,10,Cinema,Russia,not_fraud
4599,419,40,23,Bar,New Zealand,not_fraud
4600,235,25,8,Online,Italy,fraud
4601,833,23,16,Museum,Russia,not_fraud
4602,311,42,3,Hotel,Switzerland,not_fraud
4603,813,118,19,Museum,Germany,not_fraud
4604,975,33,18,Museum,USA,not_fraud
4605,986,79,6,Supermarket,Spain,not_fraud
4606,357,15,0,Hotel,Russia,not_fraud
4607,213,42,8,Restaurant,Canada,not_fraud
4608,574,249,12,Supermarket,United Kingdom,not_fraud
4609,49,83,23,Museum,Germany,not_fraud
4610,127,21,1,Amusement Park,USA,not_fraud
4611,223,44,1,Retail Store,Italy,not_fraud
4612,921,23,23,Bar,Sweden,not_fraud
4613,279,36,14,Fitness Center,Singapore,not_fraud
4614,408,85,16,Bar,Italy,not_fraud
4615,505,83,12,Amusement Park,Sweden,not_fraud
4616,294,22,6,Amusement Park,United Kingdom,not_fraud
4617,796,137,8,Restaurant,France,not_fraud
4618,277,54,11,Restaurant,Spain,not_fraud
4619,438,33,2,Cinema,Brazil,not_fraud
4620,107,44,22,Supermarket,Australia,not_fraud
4621,658,56,21,Hotel,Germany,not_fraud
4622,420,51,14,Cinema,Japan,not_fraud
4623,611,43,6,Amusement Park,China,not_fraud
4624,429,45,22,Gas Station,France,not_fraud
4625,375,19,0,Retail Store,Italy,not_fraud
4626,73,93,13,Gas Station,Russia,not_fraud
4627,949,49,18,Hotel,Japan,not_fraud
4628,998,17,15,Restaurant,France,not_fraud
4629,634,82,9,Hotel,Mexico,not_fraud
4630,30,144,0,Online,India,fraud
4631,188,157,4,Hotel,Japan,not_fraud
4632,364,33,2,Restaurant,Spain,not_fraud
4633,866,17,16,Hotel,Switzerland,not_fraud
4634,800,46,17,Supermarket,China,not_fraud
4635,451,15,20,Gas Station,New Zealand,not_fraud
4636,195,145,18,Museum,France,not_fraud
4637,156,20,21,ATM,Sweden,fraud
4638,172,24,21,Cinema,Singapore,not_fraud
4639,847,36,17,Fitness Center,Germany,not_fraud
4640,41,34,15,Hotel,Italy,not_fraud
4641,63,89,1,Museum,China,not_fraud
4642,23,40,14,Retail Store,Japan,not_fraud
4643,360,19,12,Supermarket,South Africa,not_fraud
4644,75,25,12,Supermarket,Switzerland,not_fraud
4645,560,45,15,Online,France,fraud
4646,672,17,7,Supermarket,India,not_fraud
4647,825,57,10,Restaurant,United Kingdom,not_fraud
4648,118,51,7,Cinema,Germany,not_fraud
4649,612,72,21,Fitness Center,Russia,not_fraud
4650,380,148,9,Retail Store,Canada,not_fraud
4651,929,131,22,Gas Station,France,not_fraud
4652,920,156,0,Supermarket,India,not_fraud
4653,679,24,11,Supermarket,Mexico,not_fraud
4654,290,17,8,Amusement Park,Canada,not_fraud
4655,440,27,4,Supermarket,USA,not_fraud
4656,668,122,8,Online,Germany,fraud
4657,933,188,15,Cinema,South Africa,fraud
4658,7,108,17,Museum,Japan,not_fraud
4659,196,15,7,Hotel,Sweden,not_fraud
4660,421,157,22,Hotel,Germany,not_fraud
4661,568,37,10,Retail Store,Germany,not_fraud
4662,833,10,19,ATM,United Kingdom,fraud
4663,193,39,18,ATM,New Zealand,fraud
4664,559,12,3,Supermarket,Mexico,not_fraud
4665,148,49,19,Fitness Center,France,not_fraud
4666,787,30,9,Hotel,Australia,not_fraud
4667,669,42,23,ATM,New Zealand,fraud
4668,202,57,12,Gas Station,Japan,not_fraud
4669,444,111,19,Restaurant,Sweden,fraud
4670,914,64,13,Bar,Netherlands,not_fraud
4671,988,38,20,Supermarket,Germany,not_fraud
4672,419,95,1,Restaurant,Japan,not_fraud
4673,427,128,3,Hotel,United Kingdom,not_fraud
4674,479,16,6,ATM,Singapore,fraud
4675,475,47,18,Online,Netherlands,fraud
4676,126,26,16,Online,United Kingdom,fraud
4677,395,12,15,Gas Station,Switzerland,not_fraud
4678,817,1065,12,Retail Store,France,not_fraud
4679,881,109,23,Restaurant,New Zealand,not_fraud
4680,806,1018,23,Amusement Park,China,not_fraud
4681,576,93,21,Cinema,Switzerland,not_fraud
4682,325,106,22,Bar,Netherlands,not_fraud
4683,392,132,17,Museum,India,not_fraud
4684,930,25,20,Gas Station,India,not_fraud
4685,688,127,11,Museum,Mexico,not_fraud
4686,628,29,22,Restaurant,Switzerland,not_fraud
4687,440,50,0,Restaurant,Australia,fraud
4688,204,12,14,Restaurant,Italy,not_fraud
4689,486,12,2,Retail Store,China,not_fraud
4690,833,73,5,Fitness Center,Brazil,not_fraud
4691,31,39,13,Retail Store,New Zealand,not_fraud
4692,388,24,22,Restaurant,China,not_fraud
4693,625,20,5,Gas Station,South Africa,not_fraud
4694,877,65,0,Online,Netherlands,fraud
4695,434,10,19,Retail Store,China,not_fraud
4696,837,91,5,Online,United Kingdom,fraud
4697,926,14,7,Gas Station,Switzerland,not_fraud
4698,376,20,14,Museum,Australia,not_fraud
4699,344,34,13,Restaurant,Germany,not_fraud
4700,443,43,15,Retail Store,Australia,not_fraud
4701,579,31,19,Bar,Canada,not_fraud
4702,75,29,22,Fitness Center,Canada,not_fraud
4703,557,176,15,ATM,Japan,fraud
4704,772,61,18,Gas Station,Australia,not_fraud
4705,666,11,23,Fitness Center,Netherlands,not_fraud
4706,155,38,0,ATM,Italy,fraud
4707,430,113,3,Hotel,Netherlands,not_fraud
4708,363,27,23,ATM,Sweden,fraud
4709,448,14,9,Fitness Center,Italy,not_fraud
4710,987,81,19,Fitness Center,United Kingdom,not_fraud
4711,234,56,17,Amusement Park,USA,not_fraud
4712,563,52,1,Gas Station,Singapore,not_fraud
4713,818,12,3,Restaurant,Singapore,not_fraud
4714,262,17,14,ATM,Japan,fraud
4715,827,58,3,Museum,Mexico,not_fraud
4716,125,21,15,Museum,Mexico,not_fraud
4717,911,45,14,Supermarket,Mexico,not_fraud
4718,245,49,17,Bar,India,not_fraud
4719,542,26,6,Retail Store,China,not_fraud
4720,938,158,14,Supermarket,Canada,not_fraud
4721,485,102,21,Bar,Australia,not_fraud
4722,122,74,10,Restaurant,Germany,not_fraud
4723,125,14,18,Restaurant,Mexico,not_fraud
4724,549,15,7,Online,Italy,fraud
4725,170,43,23,Amusement Park,Australia,not_fraud
4726,124,18,0,Museum,Netherlands,not_fraud
4727,869,201,2,Fitness Center,Australia,not_fraud
4728,35,18,4,Cinema,Canada,not_fraud
4729,87,43,17,Hotel,India,not_fraud
4730,646,1032,11,Gas Station,India,not_fraud
4731,708,60,11,Fitness Center,France,not_fraud
4732,786,16,20,Bar,South Africa,not_fraud
4733,201,38,18,Cinema,USA,not_fraud
4734,369,26,8,Cinema,South Africa,not_fraud
4735,797,119,10,Museum,China,not_fraud
4736,77,12,16,Online,New Zealand,fraud
4737,59,132,15,ATM,Spain,fraud
4738,431,99,3,Bar,South Africa,not_fraud
4739,638,27,9,Museum,Switzerland,not_fraud
4740,500,87,21,Cinema,New Zealand,not_fraud
4741,913,11,14,Restaurant,Spain,not_fraud
4742,109,180,18,Restaurant,Russia,not_fraud
4743,736,47,2,Cinema,China,not_fraud
4744,278,28,20,Cinema,India,not_fraud
4745,68,32,22,Bar,USA,not_fraud
4746,69,13,4,Gas Station,Brazil,not_fraud
4747,165,237,10,Fitness Center,USA,not_fraud
4748,489,12,23,Hotel,China,not_fraud
4749,305,63,4,Amusement Park,India,not_fraud
4750,909,39,6,ATM,Germany,fraud
4751,674,158,5,Restaurant,Italy,not_fraud
4752,365,24,12,Museum,Australia,not_fraud
4753,854,47,1,Online,Switzerland,fraud
4754,821,1042,18,Hotel,Russia,not_fraud
4755,379,70,10,Supermarket,India,not_fraud
4756,343,13,19,Amusement Park,Japan,not_fraud
4757,947,20,4,Gas Station,China,not_fraud
4758,899,22,8,ATM,France,fraud
4759,554,76,5,Fitness Center,Germany,not_fraud
4760,354,20,16,Hotel,India,not_fraud
4761,416,52,18,Retail Store,Singapore,not_fraud
4762,109,22,22,ATM,Netherlands,fraud
4763,563,108,7,Fitness Center,Japan,not_fraud
4764,762,152,6,ATM,Netherlands,fraud
4765,497,46,4,Bar,South Africa,not_fraud
4766,341,31,14,Supermarket,Australia,not_fraud
4767,942,23,9,Museum,Switzerland,not_fraud
4768,383,12,23,Amusement Park,USA,not_fraud
4769,533,25,15,Bar,Switzerland,not_fraud
4770,300,63,8,Online,Germany,fraud
4771,139,48,6,Museum,Australia,not_fraud
4772,359,154,10,Supermarket,Japan,not_fraud
4773,836,35,8,Fitness Center,Sweden,fraud
4774,499,69,16,Supermarket,China,not_fraud
4775,385,43,8,Cinema,Sweden,not_fraud
4776,604,45,2,Online,United Kingdom,fraud
4777,959,25,21,Cinema,South Africa,not_fraud
4778,280,40,7,Restaurant,Russia,not_fraud
4779,637,41,18,Restaurant,Germany,not_fraud
4780,483,71,19,Retail Store,USA,not_fraud
4781,909,151,15,Retail Store,Sweden,not_fraud
4782,111,29,6,ATM,Germany,fraud
4783,866,12,6,Gas Station,Australia,not_fraud
4784,139,44,19,Museum,France,not_fraud
4785,996,49,12,Restaurant,Brazil,not_fraud
4786,435,19,2,Cinema,France,not_fraud
4787,509,81,11,Online,Spain,not_fraud
4788,273,219,23,Bar,Russia,not_fraud
4789,99,155,7,Supermarket,Italy,not_fraud
4790,764,20,12,Fitness Center,Mexico,not_fraud
4791,850,114,19,Museum,USA,not_fraud
4792,104,70,15,Supermarket,Australia,not_fraud
4793,214,40,6,Amusement Park,Italy,not_fraud
4794,761,48,3,ATM,Netherlands,fraud
4795,664,104,11,Hotel,Canada,not_fraud
4796,762,42,16,Online,Russia,fraud
4797,787,33,0,Restaurant,Germany,not_fraud
4798,165,43,16,ATM,Australia,fraud
4799,999,53,1,Cinema,Italy,not_fraud
4800,853,20,5,Supermarket,Italy,not_fraud
4801,520,125,11,Amusement Park,Brazil,not_fraud
